"","Viral_Species","Vogue1B.01.01","Vogue1B.01.04","Vogue1B.01.05","Vogue1B.01.06","Vogue1B.01.08","Vogue1B.01.09","Vogue1B.01.11","Vogue1B.01.12","Vogue1B.01.13","Vogue1B.01.15","Vogue1B.01.17","Vogue1B.01.21","Vogue1B.01.26","Vogue1B.01.27","Vogue1B.01.32","Vogue1B.01.34","Vogue1B.01.36","Vogue1B.01.37","Vogue1B.01.38","Vogue1B.01.40","Vogue1B.01.43","Vogue1B.01.51","Vogue1B.01.52","Vogue1B.01.03","Vogue1B.01.48"
"240",255431,2,0,16,13,5,0,24,9,14,2,0,0,5,0,32,3,120,171,2,0,0,0,0,0,0
"241",260716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",265522,0,0,0,0,2,0,0,0,0,0,3,0,0,5,0,2,2,1,12,0,0,0,0,2,0
"243",271108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",278008,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
"245",279006,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,13,0,0,0,0,0
"246",279280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"247",279383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"248",291837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",292029,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",294382,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,797,0,0,0,0,0,0,1,1
"251",298338,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"252",306323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"253",306552,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",307454,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"255",307456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",307467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"257",315953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",317858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"259",317878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"260",318562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",318569,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",320432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",320836,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"264",320839,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",320840,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,23,0,0,1
"266",320841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"267",320846,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"268",322019,0,0,0,9,2,0,0,3,0,0,10,1,1,5,19,4,0,2,4,1,0,0,0,4,20
"269",323231,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",325455,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",328615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"272",329157,0,0,2,3,1,1,2,0,1,1,0,2,0,1,41,1,27,85,2,3,7,0,1,1,0
"273",329380,1,0,0,0,0,88,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0
"274",331278,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"275",333750,0,0,0,0,0,1,0,0,0,0,2,128,3,0,0,3,1,0,4,0,130,0,0,0,0
"276",333753,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,421,0,0,0,0
"277",333754,3,1,4,0,21,14,3,1,12,8,8,752,1861,22,4,3,1,7,17,55,63771,1,0,7,2
"278",333757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0
"279",333759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"280",333761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,45,0,0,0,0
"281",333763,1,0,0,1,67,0,0,0,0,0,1,6079,1,0,0,0,0,0,1,4,0,0,0,0,0
"282",333765,1,0,0,0,0,1,1,0,2,1,1,4,2,0,0,1,0,0,0,1,13,0,0,0,0
"283",333766,523,0,0,0,0,1,0,27,0,0,0,1,0,0,0,0,7,0,0,0,23,0,0,0,0
"284",333767,1,1,1,4,1,29,8,1,0,4,6,106,59,9,3,29043,0,7,10,5,2208,0,1,9,4
"285",333769,1,2,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,4,1,1,1675,0,0,0,1
"286",333770,3,1,5,6,4,7,167,5,26,7,20,47,23,53,12,26,5,24,144,138,177685,2,0,7,12
"287",333771,0,0,1,0,1,1,41,1,2,0,0,417,751,7,0,22,117,2,2803,15,12610,0,0,0,519
"288",333772,1,0,1,0,3,15638,5,3,2,0,1,2,2,2,0,13,7,0,9,7,9032,2,0,0,0
"289",333924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0
"290",333926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"291",334210,7,7,10,19,114,6,26,5,7,38,25,63,18,135,24,346351,1645,44,49,20,11051,10,0,12,35
"292",334523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,1,0,0
"293",337039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0
"294",337041,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"295",337042,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,1,0,0,0,0,0,0,0
"296",337043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0
"297",337050,6,5,4,3,1,2,3,0,4,3,6,72252,6,4,2,5,1,5,2,18,6,2,5,2,3
"298",337051,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,24,0,0,0,0,0,0,0,0
"299",338323,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",338324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"301",338326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0
"302",338327,0,0,0,0,0,36,0,0,0,0,0,2,0,1,0,0,2,0,1,0,364,0,0,1,1
"303",338473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"304",340016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"305",342409,1,0,0,1,12,0,0,1,7,1,0,0,1,0,0,0,50,0,1,0,0,0,0,0,5
"306",345201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"307",346673,16,56,49,173,44,0,19,48,26,4,35,9,7,62,32,45,62,64,96,8,3,7,47,61,109
"308",346674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",346932,1,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",350104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0
"311",359919,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",360397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"313",363555,1,0,0,0,231,0,0,0,0,8,0,0,1,0,0,19,11,37,0,0,0,0,0,118,27
"314",363628,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",364745,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"316",368735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"317",372443,16,11,70,225,33,1,21,57,24,3,67,8,5,103,18,96,97,303,161,10,5,5,73,92,163
"318",372457,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"319",379529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"320",379891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"321",381899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"322",384848,8,0,10,0,0,18,184,0,0,0,1,0,0,7,0,0,0,0,0,9,0,0,0,0,0
"323",388452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"324",393049,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"325",396034,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"326",399781,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",413066,0,0,0,1,0,0,0,0,0,13,1,16,0,0,0,0,5,0,0,0,0,0,0,0,0
"328",419435,4,6,12,3,4,0,5,8,34,1,48,12,1,25,12,11,5,6,1395,5,4,0,1,10,15
"329",427343,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",431627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",431894,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"332",432261,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,8,0,0,0,0,0,0,0
"333",437329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",438045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"335",438780,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,869,0,0,0,0,0,0,0,2
"336",444878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"337",445684,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"338",445685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",445686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",445688,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",446529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"342",447909,19,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"343",458639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"344",459845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,1,0,0
"345",461711,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"346",471182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"347",471183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"348",471184,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",471186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
"350",475178,22,0,0,0,0,0,0,2,26,0,0,0,81,1,0,2,1,0,0,76,0,2,0,0,0
"351",480808,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",481851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",486279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"354",489089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",490711,1,0,0,2,3,0,0,14,0,0,1,1,3,2,0,1,0,3,3,1,0,3,0,5,2
"356",490892,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",493803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"358",496874,15,0,0,0,0,0,15,2,0,0,1,69,3034,4,0,3,0,0,1,2,35,0,0,22,0
"359",508419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",518830,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",523909,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"362",536444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"363",537874,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,2,4634,0,0,0,0,0,0,0,0
"364",540068,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",542836,0,0,0,0,0,0,0,0,1,2458,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
"366",546805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",547228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"368",548687,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",548688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",549779,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
"371",551790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"372",558016,1,0,1,4,0,0,5,1,0,0,1,0,0,3,0,1,0,1,3,2,0,0,0,0,4
"373",558017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"374",565537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",566270,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",573174,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",573175,0,0,0,3,12,1,0,1,36,0,0,2,0,0,111,2,6,491,2,0,0,0,0,0,0
"378",573176,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",573199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"380",576790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",578234,0,0,40,0,0,0,1,0,0,0,0,24,1332,3,0,15,0,0,1,0,0,0,0,9,0
"382",587348,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",632112,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
"384",633135,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"385",644007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"386",646413,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,11189,0,2,0,0,0,0,1,1
"387",652668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",654911,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",654916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",654926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0
"391",673323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"392",673376,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",682370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"394",687329,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,4,0,1,0,0,0
"395",687344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"396",687349,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"397",687350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
"398",687370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"399",691964,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,7,0,0,0,0,0
"400",693272,0,1,1,0,0,0,6,0,0,0,1,2,1,1,0,0,10,0,0,0,1,0,0,0,0
"401",694002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",696069,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",696746,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",715480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",727977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",735496,0,2,0,0,0,0,0,1,4,0,0,11,0,1,1,532,28,1,2,1,139,0,0,1572,0
"407",741942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"408",746832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"409",749413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"410",754004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"411",754042,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",754044,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",754053,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",754057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"415",754068,0,0,0,3,0,0,0,1,3,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0,2
"416",755164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
"417",755272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"418",755273,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1
"419",756275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",756282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",759389,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",759753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"423",759755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"424",762660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"425",764030,0,0,8,40,8,0,4,2,4,0,7,1,0,5,4,13,7,3,12,2,0,0,98,3,13
"426",764561,0,0,0,0,0,0,170,0,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0
"427",764595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",765051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"429",765052,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",765054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
"431",765056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
"432",857312,0,0,0,0,0,0,0,0,1,1,0,0,25,0,0,0,1,0,0,0,0,0,0,2,1
"433",862909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",871584,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"435",874272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"436",880160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"437",889812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"438",889813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",889876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",906669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"441",908819,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",909331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0
"443",909333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"444",910474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",912321,13,0,0,2,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",915425,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,2,14,0,0,0,0,0,0,0,0
"447",915427,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",915428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"449",915429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
"450",925984,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",927771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"452",927810,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",928301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"454",929833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",931209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"456",931210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"457",931244,0,0,2,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,30,3,2464,0,0,0,2
"458",933845,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",936059,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,2
"460",938082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",941058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",942038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",942165,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,0,0,0,0,0
"464",944644,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0
"465",947980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"466",947981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"467",948870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",980881,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",985780,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,39,0,0,0,0,0,0,0
"470",985782,1,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"471",988656,2,0,0,4,2,0,0,6,0,1,0,1,0,0,3,2,1,10,1,0,10,0,9,0,0
"472",990303,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0,2,1,1058,0,0,0,0
"473",990305,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"474",993492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",998086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
"476",1007869,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"477",1034101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",1034150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"479",1034771,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"480",1034805,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",1048524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"482",1051631,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2996,0,0,0,0,2,0,0,0
"483",1051675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
